2074.9736,4.924,421.4
2038.4037,4.913,414.9
2060.62,4.925,418.4
2075.466,4.924,421.5
2099.5793,4.909,427.7
2112.4488,4.899,431.2
2091.1295,4.903,426.5
2137.4892,4.907,435.6
2114.4263,4.907,430.9
2091.66,4.91,426.0
2095.5598,4.918,426.1
2095.3945,4.913,426.5
2089.1394,4.911,425.4
2136.5078,4.907,435.4
2122.5834,4.893,433.8
2134.5896,4.888,436.7
2157.7646,4.894,440.9
2135.6352,4.896,436.2
2151.2016,4.898,439.2
2100.6867,4.907,428.1
2070.547,4.91,421.7
2116.1934,4.902,431.7
2122.8495,4.897,433.5
2081.4828,4.908,424.1
2081.9736,4.908,424.2
2118.27,4.9,432.3
