1847.4758,4.621,399.8
1781.01,4.626,385.0
1805.3828,4.628,390.1
1817.395,4.601,395.0
1795.2116,4.634,387.4
1781.8515,4.615,386.1
1786.0992,4.632,385.6
1767.6344,4.648,380.3
1831.9625,4.625,396.1
1880.3772,4.602,408.6
1809.9705,4.595,393.9
1811.6125,4.625,391.7
1755.0192,4.638,378.4
1722.7056,4.661,369.6
1794.9,4.65,386.0
1845.9166,4.631,398.6
1771.497,4.635,382.2
1745.0784,4.661,374.4
1784.09,4.634,385.0
1806.7413,4.641,389.3
1792.4268,4.646,385.8
1794.2106,4.641,386.6
1872.767,4.615,405.8
1782.6166,4.658,382.7
1726.9104,4.656,370.9
1754.4695,4.655,376.9
1786.5468,4.644,384.7
1789.1085,4.629,386.5
1811.719,4.63,391.3
1738.8932,4.642,374.6
1757.0352,4.668,376.4
1801.485,4.655,387.0
1744.05,4.62,377.5
1860.9188,4.628,402.1
1825.8907,4.619,395.3
1712.6545,4.673,366.5
1650.0336,4.709,350.4
