20:27:39,  cpu usage : 0.0,  cpu temp : 54.8,  mem usage : 0.386962106615,   
20:27:40,  cpu usage : 0.0,  cpu temp : 54.2,  mem usage : 0.386962106615,   
20:27:41,  cpu usage : 0.0,  cpu temp : 54.2,  mem usage : 0.386962106615,   
20:27:42,  cpu usage : 0.0,  cpu temp : 53.7,  mem usage : 0.386962106615,   
20:27:43,  cpu usage : 0.0,  cpu temp : 54.2,  mem usage : 0.386962106615,   
20:27:44,  cpu usage : 0.0,  cpu temp : 54.8,  mem usage : 0.386962106615,   
20:27:45,  cpu usage : 0.0,  cpu temp : 54.2,  mem usage : 0.386962106615,   
20:27:46,  cpu usage : 0.0,  cpu temp : 54.8,  mem usage : 0.386962106615,   
20:27:47,  cpu usage : 0.0,  cpu temp : 53.7,  mem usage : 0.386962106615,   
20:27:48,  cpu usage : 0.0,  cpu temp : 54.8,  mem usage : 0.386962106615,   
20:27:49,  cpu usage : 0.0,  cpu temp : 54.2,  mem usage : 0.386962106615,   
20:27:50,  cpu usage : 0.0,  cpu temp : 54.2,  mem usage : 0.386962106615,   
20:27:51,  cpu usage : 0.0,  cpu temp : 54.8,  mem usage : 0.386962106615,   
20:27:52,  cpu usage : 0.0,  cpu temp : 54.2,  mem usage : 0.386962106615,   
20:27:53,  cpu usage : 1.0,  cpu temp : 54.2,  mem usage : 0.386962106615,   
20:27:54,  cpu usage : 0.0,  cpu temp : 54.2,  mem usage : 0.386962106615,   
20:27:55,  cpu usage : 0.0,  cpu temp : 54.2,  mem usage : 0.386962106615,   
20:27:56,  cpu usage : 0.0,  cpu temp : 54.2,  mem usage : 0.386962106615,   
20:27:57,  cpu usage : 0.0,  cpu temp : 54.2,  mem usage : 0.386962106615,   
20:27:58,  cpu usage : 0.0,  cpu temp : 54.2,  mem usage : 0.386962106615,   
20:27:59,  cpu usage : 0.0,  cpu temp : 54.2,  mem usage : 0.386962106615,   
20:28:00,  cpu usage : 0.0,  cpu temp : 53.7,  mem usage : 0.386962106615,   
20:28:01,  cpu usage : 0.0,  cpu temp : 53.7,  mem usage : 0.386962106615,   
20:28:02,  cpu usage : 0.0,  cpu temp : 53.7,  mem usage : 0.386962106615,   
20:28:03,  cpu usage : 0.0,  cpu temp : 54.8,  mem usage : 0.386962106615,   
20:28:04,  cpu usage : 0.0,  cpu temp : 53.7,  mem usage : 0.386962106615,   
20:28:05,  cpu usage : 0.0,  cpu temp : 53.7,  mem usage : 0.386962106615,   
20:28:06,  cpu usage : 0.0,  cpu temp : 54.2,  mem usage : 0.386962106615,   
20:28:07,  cpu usage : 0.0,  cpu temp : 54.2,  mem usage : 0.386962106615,   
20:28:08,  cpu usage : 0.0,  cpu temp : 54.2,  mem usage : 0.386962106615,   
20:28:09,  cpu usage : 0.0,  cpu temp : 54.2,  mem usage : 0.386962106615,   
20:28:10,  cpu usage : 0.0,  cpu temp : 54.2,  mem usage : 0.386962106615,   
20:28:11,  cpu usage : 0.0,  cpu temp : 53.7,  mem usage : 0.386962106615,   
20:28:12, 
