20:34:04,  0.0,  54.8,  0.386962106615,   
20:34:05,  3.0,  54.8,  0.386962106615,   
20:34:06,  2.0,  54.8,  0.386962106615,   
20:34:07,  3.0,  54.8,  0.386962106615,   
20:34:08,  3.0,  54.8,  0.386962106615,   
20:34:09,  3.0,  54.8,  0.386962106615,   
20:34:10,  2.0,  53.7,  0.386962106615,   
20:34:11,  3.0,  54.2,  0.386962106615,   
20:34:12,  3.0,  54.2,  0.386962106615,   
20:34:13,  2.0,  54.2,  0.386962106615,   
20:34:14,  2.0,  54.8,  0.386962106615,   
20:34:15,  2.0,  54.2,  0.386962106615,   
20:34:16,  2.0,  54.2,  0.386962106615,   
20:34:17,  2.0,  54.8,  0.386962106615,   
20:34:18,  2.0,  54.8,  0.386962106615,   
20:34:19,  2.0,  53.7,  0.386962106615,   
20:34:20,  1.0,  54.2,  0.386962106615,   
20:34:21,  2.0,  54.8,  0.386962106615,   
20:34:22,  2.0,  54.2,  0.386962106615,   
20:34:23,  3.0,  54.8,  0.386962106615,   
20:34:24,  3.0,  53.7,  0.386962106615,   
20:34:25,  2.0,  54.8,  0.386962106615,   
20:34:26,  3.0,  54.2,  0.386962106615,   
20:34:27,  2.0,  54.8,  0.386962106615,   
20:34:28,  3.0,  54.2,  0.386962106615,   
20:34:29,  2.0,  54.2,  0.386962106615,   
20:34:30,  2.0,  54.8,  0.386962106615,   
20:34:31,  2.0,  54.8,  0.386962106615,   
20:34:32,  3.0,  54.2,  0.386962106615,   
20:34:33,  2.0,  54.2,  0.386962106615,   
20:34:34,  2.0,  54.2,  0.386962106615,   
20:34:35,  2.0,  54.2,  0.386962106615,   
20:34:36,  3.0,  54.2,  0.386962106615,   
20:34:37,  2.0,  54.8,  0.386962106615,   
20:34:38,  2.0,  54.2,  0.386962106615,   
20:34:39,  3.0,  54.2,  0.386962106615,   
20:34:40,  2.0,  54.2,  0.386962106615,   
20:34:41,  2.0,  54.8,  0.386962106615,   
20:34:42,  2.0,  54.8,  0.386962106615,   
20:34:43,  2.0,  54.8,  0.386962106615,   
20:34:44,  1.0,  54.8,  0.386962106615,   
20:34:45,  2.0,  53.7,  0.386962106615,   
20:34:46,  2.0,  54.2,  0.386962106615,   
20:34:47,  2.0,  54.8,  0.386962106615,   
20:34:48,  2.0,  54.8,  0.386962106615,   
20:34:49,  2.0,  54.2,  0.386962106615,   
20:34:50,  2.0,  54.2,  0.386962106615,   
20:34:51,  1.0,  54.2,  0.386962106615,   
20:34:52,  1.0,  54.2,  0.386962106615,   
20:34:53,  2.0,  54.2,  0.386962106615,   
20:34:54,  2.0,  54.8,  0.386962106615,   
20:34:55,  2.0,  54.8,  0.386962106615,   
20:34:56,  1.0,  54.8,  0.386962106615,   
20:34:57,  3.0,  54.2,  0.386962106615,   
20:34:58,  2.0,  54.2,  0.386962106615,   
20:34:59,  2.0,  54.2,  0.386962106615,   
20:35:00,  3.0,  54.2,  0.386962106615,   
20:35:02,  2.0,  54.2,  0.386962106615,   
20:35:03,  3.0,  54.8,  0.386962106615,   
20:35:04,  2.0,  54.8,  0.386962106615,   
20:35:05,  3.0,  54.2,  0.386962106615,   
20:35:06,  2.0,  54.8,  0.386962106615,   
20:35:07,  3.0,  54.2,  0.386962106615,   
20:35:08,  3.0,  54.8,  0.386962106615,   
20:35:09,  2.0,  54.2,  0.386962106615,   
