1838.3379,4.749,387.1
1903.02,4.728,402.5
1982.0834,4.717,420.2
1850.2956,4.748,389.7
1926.855,4.725,407.8
1921.8009,4.737,405.7
1976.684,4.712,419.5
1989.741,4.695,423.8
1996.446,4.692,425.5
1928.4009,4.723,408.3
1888.89,4.74,398.5
1866.375,4.725,395.0
1955.5536,4.719,414.4
1934.5408,4.723,409.6
1931.3611,4.721,409.1
2008.3795,4.687,428.5
1981.7656,4.714,420.4
1878.756,4.73,397.2
1890.832,4.72,400.6
1874.0641,4.717,397.3
1965.749,4.705,417.8
1890.4318,4.757,397.4
1916.1876,4.722,405.8
1892.3392,4.712,401.6
1947.3762,4.697,414.6
1957.6034,4.699,416.6
1886.112,4.72,399.6
1922.668,4.724,407.0
1950.0075,4.725,412.7
1933.3743,4.719,409.7
1936.5717,4.713,410.9
1981.2755,4.705,421.1
1861.2948,4.764,390.7
1832.9935,4.745,386.3
1951.6533,4.713,414.1
1885.572,4.74,397.8
1878.624,4.744,396.0
1945.2908,4.717,412.4
2019.3834,4.681,431.4
2003.697,4.698,426.5
1894.725,4.725,401.0
1943.8068,4.702,413.4
1973.378,4.721,418.0
1929.8092,4.708,409.9
1824.984,4.76,383.4
1923.7428,4.722,407.4
1986.7034,4.679,424.6
1935.3432,4.702,411.6
1926.1038,4.722,407.9
1938.0456,4.712,411.3
1938.8682,4.714,411.3
1932.7774,4.721,409.4
1876.2975,4.725,397.1
2010.7175,4.675,430.1
1924.0004,4.718,407.8
1806.425,4.75,380.3
1925.0077,4.717,408.1
1962.5465,4.685,418.9
1919.2173,4.719,406.7
1928.9591,4.729,407.9
1909.152,4.735,403.2
1926.168,4.721,408.0
1915.1528,4.744,403.7
1696.288,4.819,352.0
1666.833,4.83,345.1
1685.2671,4.833,348.7
1649.6694,4.842,340.7
1644.8274,4.842,339.7
1686.4686,4.842,348.3
1645.3824,4.828,340.8
1657.3128,4.829,343.2
1668.6939,4.827,345.7
1669.2256,4.816,346.6
1737.3636,4.802,361.8
1730.38,4.82,359.0
1715.564,4.819,356.0
1751.5792,4.816,363.7
1723.668,4.808,358.5
1736.1576,4.824,359.9
1687.6836,4.833,349.2
1691.1625,4.825,350.5
1672.0091,4.831,346.1
1683.8723,4.829,348.7
1671.1835,4.837,345.5
1681.861,4.826,348.5
1735.326,4.815,360.4
1719.5038,4.826,356.3
1687.5684,4.812,350.7
1732.2018,4.809,360.2
1724.6208,4.812,358.4
1674.6806,4.822,347.3
1672.2888,4.836,345.8
1693.575,4.825,351.0
1664.418,4.83,344.6
1661.853,4.838,343.5
1644.2922,4.839,339.8
1696.0186,4.843,350.2
1643.3748,4.842,339.4
1709.7492,4.838,353.4
1657.734,4.812,344.5
1661.7976,4.828,344.2
1672.865,4.814,347.5
1680.0366,4.818,348.7
1667.385,4.833,345.0
1669.648,4.82,346.4
1642.8906,4.842,339.3
