1656.933,4.674,354.5
1685.5696,4.664,361.4
1656.2784,4.704,352.1
1656.0444,4.702,352.2
1703.8311,4.677,364.3
1675.8464,4.672,358.7
1685.8356,4.692,359.3
1679.214,4.684,358.5
1614.0696,4.703,343.2
1604.7926,4.702,341.3
1632.0852,4.698,347.4
1609.2975,4.685,343.5
1613.4316,4.708,342.7
1694.628,4.68,362.1
1648.632,4.705,350.4
1636.0095,4.681,349.5
1682.5232,4.688,358.9
1675.3068,4.698,356.6
1692.2601,4.689,360.9
1675.2886,4.694,356.9
1634.64,4.704,347.5
1622.271,4.69,345.9
1639.0439,4.687,349.7
1633.6504,4.712,346.7
1685.0156,4.678,360.2
1691.5648,4.678,361.6
1656.2624,4.684,353.6
1651.2315,4.695,351.7
1619.5144,4.712,343.7
1631.1238,4.702,346.9
1647.7076,4.697,350.8
1615.5804,4.691,344.4
1661.322,4.693,354.0
1700.6976,4.662,364.8
1709.2818,4.674,365.7
1705.645,4.673,365.0
1718.294,4.682,367.0
1686.1656,4.676,360.6
1646.304,4.677,352.0
1668.4408,4.684,356.2
1685.9136,4.704,358.4
1649.8124,4.703,350.8
1742.0944,4.673,372.8
1735.6639,4.657,372.7
1726.8687,4.671,369.7
1701.8034,4.674,364.1
1667.9047,4.697,355.1
1640.4427,4.691,349.7
1669.2446,4.681,356.6
1658.384,4.69,353.6
1684.648,4.69,359.2
1690.9567,4.657,363.1
1743.6842,4.666,373.7
1708.347,4.674,365.5
1674.9984,4.684,357.6
1701.063,4.69,362.7
1617.6468,4.697,344.4
1652.756,4.69,352.4
1635.162,4.692,348.5
1647.5706,4.706,350.1
1673.6364,4.692,356.7
1685.1231,4.677,360.3
1701.3886,4.678,363.7
1660.3749,4.689,354.1
1646.067,4.695,350.6
1659.4535,4.705,352.7
1635.8436,4.698,348.2
1707.318,4.684,364.5
1613.4172,4.682,344.6
1722.4396,4.678,368.2
1679.4,4.665,360.0
1704.0392,4.684,363.8
1661.4372,4.692,354.1
1708.151,4.685,364.6
1622.8629,4.689,346.1
1643.9655,4.677,351.5
1658.1576,4.696,353.1
1625.2856,4.696,346.1
1655.1044,4.694,352.6
1694.0124,4.659,363.6
1722.9351,4.673,368.7
1685.3758,4.679,360.2
1646.8872,4.696,350.7
1643.733,4.683,351.0
1664.7216,4.692,354.8
1698.718,4.69,362.2
1645.6057,4.687,351.1
1671.9007,4.661,358.7
1731.0726,4.671,370.6
1691.6709,4.677,361.7
1715.22,4.68,366.5
1700.292,4.684,363.0
1674.5536,4.688,357.2
1656.5126,4.694,352.9
1638.813,4.685,349.8
1613.6715,4.695,343.7
1669.64,4.69,356.0
1727.3666,4.661,370.6
1699.0952,4.664,364.3
1746.0198,4.671,373.8
1708.1876,4.657,366.8
1684.3984,4.688,359.3
1703.6239,4.679,364.1
1721.2635,4.671,368.5
1709.754,4.66,366.9
1710.4192,4.672,366.1
1610.4203,4.691,343.3
