2,1000,5000.0,4.95663714409,1008.74844267,1477992903.4,1670.93730377,4.70719811321,354.989622642
2,2000,5000.0,2.48522901535,2011.88702092,32.6755845243,1720.83792264,4.69013207547,366.922641509
2,3000,5000.0,1.66000699997,3012.03549147,64.7804865173,1785.64415,4.66688888889,382.65
2,4000,5000.0,1.28040003777,3905.02956305,23.7387231494,1803.20732857,4.656,387.339285714
2,5000,5000.0,1.03006601334,4854.05783247,3.35494419708,1840.66717727,4.6475,396.113636364
2,6000,5000.0,0.859579801559,5816.79559121,133.71522883,1850.47221579,4.63884210526,398.989473684
2,7000,5000.0,0.735799074173,6795.33336682,133.600543774,1700.48865,4.6938125,362.29375
2,8000,5000.0,0.685700893402,7291.80907902,99.6482667257,1729.90226,4.68713333333,369.126666667
2,9000,5000.0,0.594228029251,8414.27828018,138.624012535,1742.70300769,4.681,372.330769231
2,10000,5000.0,0.556483983994,8984.98455269,140.544632142,1746.53550833,4.68383333333,372.941666667
2,11000,5000.0,0.504319906235,9914.34194484,131.828653507,1764.53361818,4.67636363636,377.381818182
2,12000,5000.0,0.499036073685,10019.3157643,141.532457143,1766.34370909,4.67054545455,378.272727273
2,13000,5000.0,0.46022605896,10864.2261833,139.745130984,1786.44856,4.6619,383.3
2,14000,5000.0,0.445855855942,11214.3867426,132.212413336,1770.35607,4.6659,379.57
2,15000,5000.0,0.412440061569,12122.9736534,132.694595085,1824.61144444,4.64966666667,392.555555556
4,1000,5000.0,4.97087788582,1005.85854548,3.37948751655,1663.40885849,4.70441509434,353.601886792
4,2000,5000.0,2.51344299316,1989.30312468,17.5747303926,1708.99727222,4.68742592593,364.62037037
4,3000,5000.0,1.7085750103,2926.41526995,136.682037049,1772.27202973,4.64494594595,381.591891892
4,4000,5000.0,1.2745718956,3922.88580759,3.45197251782,1807.99023571,4.64289285714,389.460714286
4,5000,5000.0,1.00751781464,4962.69140591,3.32783462901,1864.65863182,4.613,404.254545455
4,6000,5000.0,0.900264024734,5553.92625122,136.541195228,1750.78044,4.6521,376.38
4,7000,5000.0,0.775792121887,6445.02548935,134.628083211,1764.90095882,4.64029411765,380.405882353
4,8000,5000.0,0.68248796463,7326.13651687,137.497819447,1787.49166667,4.64213333333,385.106666667
4,9000,5000.0,0.584136009216,8559.6503573,132.083432654,1802.19182308,4.63315384615,389.030769231
4,10000,5000.0,0.532843112946,9383.62508311,136.966669892,1804.61924167,4.63658333333,389.258333333
4,11000,5000.0,0.527245998383,9483.23935191,142.07124605,1777.09533333,4.64083333333,383.05
4,12000,5000.0,0.506608963013,9869.54508319,131.829865994,1799.8774,4.64027272727,388.0
4,13000,5000.0,0.469470977783,10650.2856121,146.188809702,1826.03809,4.6302,394.43
4,14000,5000.0,0.445013046265,11235.6256563,139.617531091,1780.47577,4.6429,383.63
4,15000,5000.0,0.424500226974,11778.5567175,138.329061257,1785.19563,4.6472,384.31
8,1000,5000.0,4.99049282074,1001.9050582,3.3215953239,1678.15530374,4.68323364486,358.35046729
8,2000,5000.0,2.4948759079,2004.10769296,3.57289824176,1745.50929815,4.65698148148,374.846296296
8,3000,5000.0,1.66355395317,3005.61336798,14.3737541708,1783.92808611,4.64036111111,384.472222222
8,4000,5000.0,1.2781829834,3911.80297731,3.42181906009,1799.0687,4.6375,388.014285714
8,5000,5000.0,1.00593495369,4970.50031084,119.906156225,1836.59526818,4.61986363636,397.618181818
8,6000,5000.0,0.884137153625,5655.23118161,137.575336983,1723.77849474,4.66626315789,369.442105263
8,7000,5000.0,0.776473045349,6439.37356222,142.476511441,1743.11721176,4.66064705882,374.023529412
8,8000,5000.0,0.654617071152,7638.05317696,134.526663263,1742.11652857,4.65485714286,374.285714286
8,9000,5000.0,0.627812147141,7964.16575049,135.54622269,1787.37989286,4.63614285714,385.628571429
8,10000,5000.0,0.567321062088,8813.35161716,137.417132483,1782.90727692,4.63792307692,384.546153846
8,11000,5000.0,0.533510923386,9371.87933898,138.976707009,1763.31524167,4.6435,379.816666667
8,12000,5000.0,0.50655579567,9870.58097596,138.625500373,1790.66100909,4.64081818182,385.972727273
8,13000,5000.0,0.453002929688,11037.4562113,137.615259527,1800.93265,4.6379,388.43
8,14000,5000.0,0.440948009491,11339.2052858,145.504400524,1809.61831,4.6367,390.4
8,15000,5000.0,0.423219203949,11814.2086969,137.701773181,1790.39249,4.6387,386.21
16,1000,5000.0,4.98929405212,1002.14578411,3.39275101705,1671.83129346,4.68497196262,356.86635514
16,2000,5000.0,2.5173830986,1986.18954849,69.1370136785,1720.05026852,4.66611111111,368.642592593
16,3000,5000.0,1.6524541378,3025.80258394,3.41953437757,1783.82635556,4.63919444444,384.55
16,4000,5000.0,1.27622580528,3917.80199029,75.6411598346,1784.23805,4.63442857143,385.05
16,5000,5000.0,1.04944396019,4764.42782052,140.756685418,1692.89126957,4.66934782609,362.57826087
16,6000,5000.0,0.891086101532,5611.13004838,137.346964001,1727.18004211,4.65568421053,371.005263158
16,7000,5000.0,0.77935218811,6415.58473342,140.448119239,1743.84312941,4.65076470588,375.0
16,8000,5000.0,0.692276000977,7222.55284445,141.593248238,1749.02124,4.6514,376.06
16,9000,5000.0,0.624421834946,8007.40736498,143.859125513,1765.97725714,4.65364285714,379.535714286
16,10000,5000.0,0.57411813736,8709.00895588,141.826394276,1768.14534615,4.64684615385,380.615384615
16,11000,5000.0,0.492602109909,10150.1798296,138.578539441,1785.20670909,4.63827272727,384.963636364
16,12000,5000.0,0.478327989578,10453.0784502,134.478365846,1790.2719,4.63827272727,386.154545455
16,13000,5000.0,0.473040819168,10569.9123572,144.422615422,1825.71024545,4.62136363636,395.245454545
16,14000,5000.0,0.439950942993,11364.9034731,148.157211615,1910.02008,4.5973,415.72
16,15000,5000.0,0.424510955811,11778.2590333,139.854688194,1884.44394,4.61,409.1
32,1000,5000.0,4.97956204414,1004.10436815,18.3063230513,1721.18704953,4.66542056075,368.939252336
32,2000,5000.0,2.52744317055,1978.28384759,3.41739871802,1767.9605537,4.6322962963,381.674074074
32,3000,5000.0,1.69336104393,2952.70758585,138.265416919,1801.05662703,4.62797297297,389.227027027
32,4000,5000.0,1.30808281898,3822.38794626,139.925865672,1748.89085714,4.65271428571,375.910714286
32,5000,5000.0,1.0227189064,4888.92888231,140.44863822,1788.92580455,4.63290909091,386.154545455
32,6000,5000.0,0.889705896378,5619.83462216,131.766199627,1814.42815263,4.62252631579,392.552631579
32,7000,5000.0,0.748318195343,6681.64963931,133.774171132,1801.62574375,4.637,388.55625
32,8000,5000.0,0.689002037048,7256.87259419,137.391429825,1819.01247333,4.62573333333,393.306666667
32,9000,5000.0,0.591939926147,8446.8030946,141.141767561,1820.80369231,4.61792307692,394.361538462
32,10000,5000.0,0.535107135773,9343.92323657,137.724828597,1835.48045,4.61083333333,398.183333333
32,11000,5000.0,0.53892493248,9277.72997436,132.216335514,1851.80046667,4.60391666667,402.341666667
32,12000,5000.0,0.460228919983,10864.1586456,133.720459528,1888.94295,4.588,411.85
32,13000,5000.0,0.468965053558,10661.7752476,136.181640333,1908.56537,4.5758,417.29
32,14000,5000.0,0.447949171066,11161.9806955,137.051805226,1871.62356,4.593,407.75
32,15000,5000.0,0.422749996185,11827.3212185,133.875680342,1886.34725,4.5883,411.49
64,1000,5000.0,4.97864603996,1004.2891099,82.9963670846,1731.00509626,4.65390654206,371.971028037
64,2000,5000.0,2.5371389389,1970.72376421,142.571478066,1771.99844909,4.63823636364,382.065454545
64,3000,5000.0,1.72162818909,2904.22753978,139.289167383,1746.74471622,4.65254054054,375.475675676
64,4000,5000.0,1.28444504738,3892.73173672,135.847313941,1761.89868571,4.64214285714,379.582142857
64,5000,5000.0,1.06121277809,4711.59045879,139.152366473,1783.85872174,4.63539130435,384.856521739
64,6000,5000.0,0.903594017029,5533.45850655,137.495731825,1827.70559,4.62355,395.365
64,7000,5000.0,0.781888008118,6394.77770229,141.744368738,1845.54761765,4.60511764706,400.794117647
64,8000,5000.0,0.685943126678,7289.23405678,151.992534062,1892.01686,4.59026666667,412.28
64,9000,5000.0,0.628353118896,7957.30911431,132.418267858,1871.78432857,4.59457142857,407.571428571
64,10000,5000.0,0.557322025299,8971.47389306,135.084407894,1923.68118333,4.57383333333,420.658333333
64,11000,5000.0,0.506634950638,9869.03882905,135.42786657,1986.64740909,4.55136363636,436.654545455
64,12000,5000.0,0.490311145782,10197.6062405,135.231437134,1921.51571818,4.58272727273,419.572727273
64,13000,5000.0,0.438086032867,11413.2832934,140.652880077,1981.26324,4.5693,433.84
64,14000,5000.0,0.445451974869,11224.5545695,139.466656266,1920.95818,4.5933,418.53
64,15000,5000.0,0.425113916397,11761.5533323,134.672816541,1937.51157,4.5911,422.42
