1782.0166,4.654,382.9
1773.2154,4.659,380.6
1735.8275,4.675,371.3
1751.6,4.64,377.5
1793.5104,4.632,387.2
1815.852,4.668,389.0
1720.8675,4.675,368.1
1800.0782,4.661,386.2
1756.2176,4.651,377.6
1789.906,4.66,384.1
1841.1542,4.633,397.4
1800.9408,4.656,386.8
1749.382,4.67,374.6
1714.824,4.67,367.2
1795.4438,4.649,386.2
1754.445,4.65,377.3
1823.192,4.651,392.0
1819.6186,4.649,391.4
1822.9848,4.641,392.8
1777.7445,4.655,381.9
1743.6843,4.671,373.3
1750.9016,4.648,376.7
1723.106,4.676,368.5
1764.3808,4.648,379.6
1837.6994,4.643,395.8
1748.7162,4.662,375.1
1746.102,4.66,374.7
1764.7224,4.676,377.4
1761.9705,4.665,377.7
1721.404,4.66,369.4
1765.674,4.66,378.9
1832.8167,4.653,393.9
1789.6851,4.657,384.3
1779.0111,4.673,380.7
1757.4116,4.669,376.4
1704.1932,4.687,363.6
1603.1,4.715,340.0
