0.0,436128.0
9.09090909091,436244.0
5.26315789474,436368.0
10.5263157895,436172.0
0.0,436240.0
4.7619047619,436280.0
11.1111111111,436376.0
10.5263157895,436248.0
5.0,436504.0
5.55555555556,436428.0
0.0,436424.0
5.0,436608.0
4.34782608696,436532.0
5.0,436372.0
0.0,436392.0
10.0,436472.0
0.0,436388.0
5.0,436332.0
5.26315789474,436460.0
5.0,436224.0
5.0,436204.0
0.0,436340.0
5.26315789474,436168.0
5.26315789474,436352.0
4.7619047619,436256.0
0.0,436404.0
4.16666666667,436476.0
4.7619047619,436200.0
4.7619047619,436512.0
4.7619047619,436424.0
4.7619047619,436284.0
0.0,436568.0
4.7619047619,436536.0
4.34782608696,436340.0
5.26315789474,436172.0
0.0,436028.0
5.26315789474,436396.0
4.7619047619,436344.0
4.7619047619,436340.0
0.0,436524.0
8.69565217391,436456.0
0.0,436132.0
4.7619047619,436496.0
4.54545454545,436308.0
5.0,436288.0
5.26315789474,436276.0
0.0,436188.0
4.34782608696,436512.0
5.55555555556,436520.0
5.0,436596.0
0.0,436296.0
10.0,436496.0
0.0,436496.0
5.0,436456.0
4.34782608696,436224.0
5.26315789474,436348.0
0.0,436216.0
10.0,436384.0
0.0,436364.0
5.0,436484.0
4.54545454545,436208.0
5.26315789474,436564.0
5.26315789474,436272.0
0.0,436200.0
5.26315789474,436232.0
5.55555555556,436408.0
5.0,436480.0
4.16666666667,436200.0
5.0,436232.0
0.0,436472.0
4.7619047619,436332.0
4.7619047619,436232.0
5.26315789474,435916.0
5.55555555556,436048.0
0.0,436088.0
10.0,436180.0
0.0,436100.0
5.26315789474,435896.0
4.54545454545,436052.0
5.26315789474,436312.0
0.0,436532.0
5.0,436092.0
4.34782608696,436428.0
5.0,436340.0
0.0,436456.0
4.54545454545,436424.0
5.26315789474,436308.0
5.55555555556,436264.0
5.26315789474,436428.0
0.0,436240.0
11.1111111111,436288.0
0.0,436332.0
5.55555555556,436372.0
5.26315789474,436144.0
5.0,436256.0
0.0,435928.0
4.54545454545,436188.0
5.0,436128.0
0.0,436472.0
10.0,436412.0
0.0,436440.0
10.0,436456.0
5.0,436392.0
0.0,436256.0
10.0,436520.0
0.0,436504.0
10.5263157895,436156.0
4.34782608696,436220.0
5.26315789474,436032.0
5.26315789474,436160.0
4.54545454545,436280.0
5.26315789474,435968.0
4.54545454545,436280.0
5.26315789474,436240.0
4.7619047619,436348.0
5.0,436392.0
4.7619047619,436296.0
5.0,436432.0
5.0,436508.0
5.55555555556,436532.0
8.69565217391,436428.0
10.5263157895,436264.0
5.0,436312.0
9.09090909091,436396.0
0.0,436256.0
11.7647058824,436492.0
4.7619047619,436600.0
4.34782608696,436324.0
4.54545454545,436432.0
5.0,436504.0
5.55555555556,436368.0
4.7619047619,436572.0
5.0,436492.0
5.26315789474,436588.0
4.16666666667,436800.0
8.33333333333,436464.0
11.1111111111,436520.0
5.0,436444.0
10.0,436224.0
5.55555555556,436024.0
5.0,436092.0
5.0,436000.0
4.7619047619,436068.0
5.55555555556,436120.0
4.7619047619,436396.0
5.26315789474,436412.0
5.0,436244.0
4.54545454545,436340.0
5.26315789474,436304.0
4.7619047619,436256.0
5.26315789474,436560.0
5.26315789474,436312.0
5.26315789474,436288.0
5.26315789474,436336.0
4.54545454545,436396.0
5.26315789474,436444.0
4.34782608696,436460.0
5.55555555556,436384.0
9.52380952381,436488.0
0.0,436328.0
11.1111111111,436460.0
4.7619047619,436656.0
5.55555555556,436360.0
4.54545454545,436208.0
4.34782608696,436188.0
11.1111111111,435920.0
4.7619047619,436120.0
5.0,436356.0
5.26315789474,436212.0
8.33333333333,436464.0
0.0,436368.0
9.52380952381,436300.0
4.54545454545,436208.0
4.54545454545,436196.0
5.0,436160.0
5.88235294118,435976.0
0.0,435836.0
8.33333333333,436260.0
5.26315789474,436192.0
5.26315789474,435836.0
5.0,436024.0
9.09090909091,436156.0
4.7619047619,435916.0
4.16666666667,435736.0
5.0,435968.0
9.52380952381,435916.0
5.26315789474,436032.0
5.26315789474,436092.0
5.0,436164.0
10.0,436240.0
4.7619047619,436352.0
4.54545454545,436200.0
5.26315789474,436492.0
8.69565217391,436456.0
4.54545454545,436412.0
4.34782608696,436592.0
10.0,436616.0
5.26315789474,436580.0
4.34782608696,436388.0
10.5263157895,436468.0
0.0,436132.0
10.0,436300.0
4.7619047619,436020.0
4.7619047619,436300.0
5.0,436412.0
5.0,435900.0
9.52380952381,436012.0
5.55555555556,435980.0
4.34782608696,435924.0
10.5263157895,436124.0
4.7619047619,436404.0
4.34782608696,436380.0
8.69565217391,436600.0
5.26315789474,436324.0
4.54545454545,436248.0
4.54545454545,436420.0
4.16666666667,436552.0
10.5263157895,436676.0
4.7619047619,436416.0
5.0,436432.0
5.26315789474,436312.0
4.7619047619,436516.0
9.09090909091,436452.0
4.7619047619,436280.0
5.26315789474,436180.0
5.0,435960.0
4.7619047619,436088.0
9.52380952381,436272.0
5.55555555556,436256.0
4.54545454545,436544.0
4.54545454545,436436.0
9.52380952381,436524.0
5.0,436536.0
5.26315789474,436356.0
9.09090909091,436440.0
