09/10/2016 03:53:22,12.4058873822, 440532.891447
09/10/2016 03:53:37,12.3944439229, 440574.643346
09/10/2016 03:53:45,12.3855965155, 440614.168011
09/10/2016 03:53:58,12.3778735092, 440650.696898
09/10/2016 03:54:05,12.3763916835, 440685.293195
09/10/2016 03:54:13,12.3734954174, 440720.950507
09/10/2016 03:54:21,12.3865339694, 440753.481804
09/10/2016 03:54:29,12.3886369238, 440784.89123
09/10/2016 03:54:36,12.3922760949, 440814.232242
09/10/2016 03:54:43,12.4059585031, 440841.884236
09/10/2016 03:54:55,12.4460850872, 440875.984052
09/10/2016 03:55:12,12.4539663635, 440901.121884
09/10/2016 03:55:20,12.4644980753, 440925.74226
09/10/2016 03:55:27,12.5279187491, 440975.812443
09/10/2016 03:56:16,12.5993307226, 441033.546401
09/10/2016 03:56:32,12.6685179573, 441090.370704
09/10/2016 03:56:49,12.7364200584, 441147.953426
09/10/2016 03:57:21,12.8078849982, 441208.160333
