1796.0026,4.858,369.7
1838.06,4.837,380.0
1731.132,4.86,356.2
1759.3088,4.864,361.7
1811.2368,4.812,376.4
1755.0918,4.851,361.8
1751.0976,4.848,361.2
1792.7644,4.844,370.1
1771.6878,4.842,365.9
1748.6625,4.875,358.7
1767.81,4.87,363.0
1758.0992,4.862,361.6
1729.3764,4.866,355.4
1811.2377,4.839,374.3
1806.1358,4.837,373.4
1781.4286,4.858,366.7
1831.466,4.858,377.0
1761.8795,4.855,362.9
1753.5375,4.875,359.7
1782.1248,4.848,367.6
1714.8087,4.873,351.9
1771.0938,4.847,365.4
1801.8528,4.832,372.9
1836.6432,4.832,380.1
1819.7319,4.841,375.9
1775.8756,4.831,367.6
1769.1384,4.839,365.6
1781.2012,4.868,365.9
1692.7402,4.874,347.3
1752.8766,4.861,360.6
1742.9233,4.859,358.7
1800.098,4.826,373.0
1773.657,4.866,364.5
1720.264,4.865,353.6
1740.9582,4.878,356.9
1759.461,4.847,363.0
1757.2515,4.861,361.5
1772.6838,4.866,364.3
1812.5562,4.849,373.8
1817.742,4.828,376.5
1763.3238,4.863,362.6
1770.9832,4.856,364.7
1743.4878,4.866,358.3
1708.6104,4.872,350.7
1736.9325,4.845,358.5
1782.572,4.84,368.3
1798.38,4.85,370.8
1803.6018,4.851,371.8
1777.5422,4.858,365.9
1743.46,4.87,358.0
1786.64,4.855,368.0
1831.0158,4.821,379.8
1866.1146,4.837,385.8
