12:35:13,  2.0,  54.8,  0.399004495825,   
12:35:13,  2.0,  54.8,  0.399004495825,   
12:35:14,  0.0,  54.8,  0.399004495825,   
12:35:14,  2.0,  54.8,  0.399004495825,   
12:35:15,  2.0,  54.8,  0.399004495825,   
12:35:16,  0.0,  54.8,  0.399004495825,   
12:35:16,  2.0,  54.2,  0.399004495825,   
12:35:17,  2.0,  54.8,  0.399004495825,   
12:35:17,  0.0,  55.3,  0.399004495825,   
12:35:18,  4.0,  55.3,  0.399004495825,   
12:35:18,  0.0,  54.8,  0.399004495825,   
12:35:19,  2.0,  54.8,  0.399004495825,   
12:35:19,  2.0,  54.8,  0.399004495825,   
12:35:20,  2.0,  55.3,  0.399004495825,   
12:35:20,  2.0,  55.3,  0.399004495825,   
12:35:21,  2.0,  54.8,  0.399004495825,   
12:35:21,  2.0,  54.8,  0.399004495825,   
12:35:22,  2.0,  55.8,  0.399004495825,   
12:35:22,  2.0,  55.3,  0.399004495825,   
12:35:23,  0.0,  55.3,  0.399004495825,   
12:35:23,  4.0,  55.8,  0.399004495825,   
12:35:24,  0.0,  55.3,  0.399004495825,   
12:35:24,  2.0,  54.8,  0.399004495825,   
12:35:25,  2.0,  55.3,  0.399004495825,   
12:35:25,  2.0,  54.8,  0.399004495825,   
12:35:26,  2.0,  55.3,  0.399004495825,   
12:35:26,  2.0,  55.3,  0.399004495825,   
12:35:27,  2.0,  54.8,  0.399004495825,   
12:35:27,  2.0,  55.8,  0.399004495825,   
12:35:28,  0.0,  54.8,  0.399004495825,   
12:35:28,  4.0,  54.8,  0.399004495825,   
12:35:29,  0.0,  55.3,  0.399004495825,   
12:35:29,  2.0,  55.3,  0.399004495825,   
12:35:30,  2.0,  54.8,  0.399004495825,   
12:35:30,  2.0,  55.8,  0.399004495825,   
12:35:31,  2.0,  55.3,  0.399004495825,   
12:35:31,  2.0,  55.3,  0.399004495825,   
12:35:32,  2.0,  54.8,  0.399004495825,   
12:35:32,  2.0,  55.3,  0.399004495825,   
12:35:33,  0.0,  54.8,  0.399004495825,   
12:35:34,  2.0,  55.3,  0.399004495825,   
12:35:34,  2.0,  55.3,  0.399004495825,   
12:35:35,  2.0,  55.8,  0.399004495825,   
12:35:35,  2.0,  55.8,  0.399004495825,   
12:35:36,  2.0,  55.3,  0.399004495825,   
12:35:36,  2.0,  55.3,  0.399004495825,   
12:35:37,  2.0,  54.8,  0.399004495825,   
12:35:37,  0.0,  55.3,  0.399004495825,   
12:35:38,  2.0,  55.3,  0.399004495825,   
12:35:38,  0.0,  55.8,  0.399004495825,   
12:35:39,  2.0,  55.3,  0.399004495825,   
12:35:39,  2.0,  55.3,  0.399004495825,   
12:35:40,  0.0,  55.3,  0.399004495825,   
12:35:40,  2.0,  55.3,  0.399004495825,   
12:35:41,  0.0,  55.3,  0.399004495825,   
12:35:41,  2.0,  54.8,  0.399004495825,   
12:35:42,  0.0,  55.3,  0.399004495825,   
12:35:42,  2.0,  55.8,  0.399004495825,   
12:35:43,  2.0,  55.8,  0.399004495825,   
12:35:43,  0.0,  54.8,  0.399004495825,   
12:35:44,  2.0,  54.8,  0.399004495825,   
12:35:44,  0.0,  55.3,  0.399004495825,   
12:35:45,  2.0,  55.8,  0.399004495825,   
12:35:45,  2.0,  55.3,  0.399004495825,   
12:35:46,  0.0,  55.8,  0.399004495825,   
12:35:46,  2.0,  55.3,  0.399004495825,   
12:35:47,  0.0,  55.8,  0.399004495825,   
12:35:47,  2.0,  55.3,  0.399004495825,   
12:35:48,  0.0,  54.8,  0.399004495825,   
12:35:48,  2.0,  55.3,  0.399004495825,   
12:35:49,  2.0,  55.3,  0.399004495825,   
