0.0,267636.0
4.16666666667,267608.0
4.54545454545,267744.0
0.0,267812.0
4.0,267576.0
5.0,267564.0
4.54545454545,267548.0
4.7619047619,267372.0
5.55555555556,267380.0
4.54545454545,267404.0
5.55555555556,267500.0
4.7619047619,267232.0
0.0,267332.0
5.0,267484.0
4.16666666667,267668.0
0.0,267840.0
5.0,267600.0
4.54545454545,267656.0
0.0,267724.0
5.55555555556,267688.0
0.0,267608.0
5.26315789474,267604.0
0.0,267692.0
4.54545454545,267504.0
5.0,267716.0
0.0,267684.0
5.26315789474,267500.0
0.0,267108.0
4.54545454545,267120.0
5.26315789474,267304.0
0.0,267776.0
4.7619047619,267752.0
0.0,267484.0
5.0,267564.0
0.0,267612.0
4.7619047619,267620.0
5.0,267564.0
0.0,267612.0
5.26315789474,267924.0
0.0,267668.0
5.26315789474,267860.0
3.84615384615,267792.0
0.0,267676.0
5.55555555556,267468.0
4.16666666667,267620.0
0.0,267784.0
5.0,267756.0
0.0,267864.0
4.7619047619,267760.0
5.0,267572.0
0.0,267652.0
5.0,267876.0
4.7619047619,267776.0
0.0,267704.0
4.7619047619,267724.0
0.0,267356.0
4.7619047619,267340.0
4.7619047619,267392.0
0.0,267548.0
4.54545454545,267516.0
4.34782608696,267668.0
5.26315789474,267628.0
4.7619047619,267636.0
5.55555555556,267744.0
4.54545454545,267800.0
4.7619047619,267732.0
5.0,267744.0
10.5263157895,267576.0
0.0,267504.0
4.54545454545,267636.0
10.0,267512.0
5.55555555556,267456.0
0.0,267432.0
5.0,267636.0
10.5263157895,267636.0
5.0,267652.0
0.0,267448.0
11.1111111111,267692.0
4.7619047619,267832.0
4.7619047619,267700.0
4.16666666667,267724.0
4.7619047619,267668.0
5.55555555556,267684.0
4.54545454545,267760.0
5.0,267848.0
5.0,267708.0
4.7619047619,267600.0
9.09090909091,267596.0
5.26315789474,267592.0
4.54545454545,267564.0
5.0,267580.0
4.54545454545,267636.0
4.7619047619,267664.0
5.55555555556,267704.0
4.7619047619,267488.0
4.7619047619,267492.0
0.0,267604.0
