22.1404168606,22.1420769691,22.1456959248,22.1418228149,22.145419836,22.1491479874,22.142482996,22.1470119953,22.1502819061,22.1445057392,22.1487457752,22.1513025761,22.1547977924,22.1588637829,22.1510386467,22.1545627117,22.1576356888,22.1597456932,22.1526367664,22.1559927464,22.1602816582,22.164141655,22.1558008194,22.1584677696,22.1613438129,22.1645157337,22.1574726105,22.1585137844,22.1605687141,22.1632947922,22.1576037407,22.1607506275,22.1630766392,22.1660847664,22.1594316959,22.1620886326,22.1648917198,22.1670367718,22.170832634,22.1634147167,22.1657657623,22.1680898666,22.1722457409,22.1655437946,22.1696808338,22.1738817692,22.1770167351,22.1717326641,22.1749486923,22.1773967743,22.1803898811,22.1733057499,22.175719738,22.178375721,22.1813457012,22.1735708714,22.1765449047,22.178924799,22.1828858852,22.1861548424,22.1793859005,22.183965683,22.1874718666,22.1912958622,22.1856327057,22.188164711,22.1912417412,22.1940038204,22.1880989075,22.1905157566,22.1931278706,22.1959397793,22.1885478497,22.1911277771,22.1945128441,22.1984837055,22.1920518875,22.1950669289,22.1985058784,22.2029209137,22.2063267231,22.2009327412,22.204559803,22.2093248367,22.2021727562,22.2057778835,22.2074539661,22.2101027966,22.203455925,22.2071008682,22.2094488144,22.2038838863,22.2078528404,22.2116589546,22.2161557674,22.2087848186,22.2135457993,22.2174289227,22.2199749947,22.2226598263,22.215077877,22.2175648212,22.2198998928,22.2229068279,22.2157719135,22.2175719738,22.2199239731,22.2232568264,22.2275819778,22.2211949825,22.2258398533,22.2290589809,22.2314038277,22.2260587215,22.2293186188,22.2325487137,22.2351586819,22.228143692,22.2308115959,22.2336797714,22.2357068062,22.2378077507,22.2298407555,22.2318356037,22.2337257862,
22.1410348415,22.1444737911,22.1463937759,22.1425299644,22.1443250179,22.1480588913,22.1427419186,22.1489398479,22.1515820026,22.1471076012,22.1500725746,22.1521947384,22.1550946236,22.1576266289,22.151409626,22.154283762,22.1573085785,22.1613636017,22.1548416615,22.1579627991,22.1597287655,22.1622066498,22.1549277306,22.1576926708,22.1605966091,22.1635186672,22.1563806534,22.1595478058,22.1610386372,22.1635537148,22.1578447819,22.1610016823,22.1628546715,22.1658418179,22.1591868401,22.1618647575,22.1646697521,22.1663508415,22.1690907478,22.1617498398,22.1643116474,22.1662118435,22.1687617302,22.1724686623,22.1653218269,22.1694526672,22.1734366417,22.1765427589,22.1708278656,22.1731417179,22.1756687164,22.179066658,22.1815466881,22.1744697094,22.1767086983,22.1799798012,22.1820857525,22.1742408276,22.1770377159,22.1791548729,22.1833326817,22.1863777637,22.1791398525,22.1833798885,22.1866297722,22.1896128654,22.1823067665,22.1863517761,22.1895318031,22.1921617985,22.1952648163,22.1885478497,22.1910448074,22.1940038204,22.1961648464,22.1882808208,22.1906528473,22.1928079128,22.196095705,22.200139761,22.1927218437,22.1966238022,22.2005388737,22.2047207355,22.1975507736,22.202619791,22.205026865,22.2067158222,22.2101228237,22.2029128075,22.2048377991,22.2065019608,22.2089087963,22.2008469105,22.2036798,22.2068767548,22.2087888718,22.2132198811,22.2061638832,22.2089138031,22.2141108513,22.2163667679,22.2116069794,22.2142078876,22.2179079056,22.2204289436,22.2135570049,22.2162179947,22.2189979553,22.2219479084,22.215531826,22.2171449661,22.2191829681,22.2217729092,22.2263689041,22.2193369865,22.223541975,22.2264778614,22.2297799587,22.2320468426,22.2269876003,22.2302806377,22.232780695,22.2353987694,22.2279047966,
22.1416559219,22.1453559399,22.1413969994,22.1435549259,22.1468179226,22.14052701,22.1454370022,22.1486048698,22.1509289742,22.1451797485,22.149343729,22.1518986225,22.1553907394,22.1573057175,22.150444746,22.153649807,22.1563975811,22.1584777832,22.1619946957,22.1554346085,22.156857729,22.159444809,22.1627416611,22.1552267075,22.1581897736,22.1608467102,22.163769722,22.1558847427,22.1582477093,22.1608047485,22.1630427837,22.1565227509,22.1594498158,22.1635227203,22.1663358212,22.1596837044,22.1623606682,22.1651146412,22.1679267883,22.1698048115,22.1622626781,22.1649947166,22.1674227715,22.1715497971,22.1648228168,22.1681187153,22.1723227501,22.1756668091,22.1780827045,22.1721796989,22.1761138439,22.179669857,22.1820588112,22.1747348309,22.176956892,22.1788806915,22.1816008091,22.1737928391,22.1774847507,22.1809558868,22.1841447353,22.1772377491,22.1829357147,22.186139822,22.1893467903,22.1829447746,22.1865737438,22.1897828579,22.1928298473,22.1961739063,22.1878488064,22.1902658939,22.1937177181,22.1963877678,22.1899857521,22.1923189163,22.1942667961,22.1982257366,22.2015669346,22.1934919357,22.1963789463,22.2003128529,22.2035927773,22.1971027851,22.2023308277,22.2052507401,22.2079639435,22.2014498711,22.205329895,22.2067577839,22.2110939026,22.2027568817,22.2053728104,22.2080888748,22.2119398117,22.2041039467,22.207638979,22.2124679089,22.215020895,22.2183017731,22.2122809887,22.2156097889,22.219067812,22.213105917,22.2155048847,22.2185018063,22.2213029861,22.2233428955,22.2161989212,22.2187299728,22.2212920189,22.225910902,22.2183659077,22.2214119434,22.2260529995,22.229352951,22.2331368923,22.2276706696,22.230493784,22.2329936028,22.2356157303,22.2283825874,22.2310247421,22.2331116199,22.2354457378,
22.1448538303,22.1427547932,22.1460368633,22.1475439072,22.1434860229,22.1479268074,22.1531939507,22.1477656364,22.1507036686,22.1525537968,22.1556875706,22.1582555771,22.1533715725,22.1557807922,22.159406662,22.1529767513,22.1565728188,22.1591286659,22.1619436741,22.1546666622,22.1574447155,22.1600008011,22.1626117229,22.1550886631,22.1577208042,22.1598036289,22.1615366936,22.1640248299,22.158318758,22.1616666317,22.1646006107,22.1674237251,22.1603548527,22.1631247997,22.1660847664,22.1688168049,22.1613047123,22.1640627384,22.1664347649,22.1701767445,22.1737036705,22.1659977436,22.1705987453,22.1744496822,22.1703808308,22.1724028587,22.1754457951,22.1788446903,22.18181777,22.174246788,22.1759426594,22.1809017658,22.1828026772,22.1757228374,22.1782548428,22.183110714,22.1865997314,22.1796078682,22.1842107773,22.1868538857,22.1900587082,22.1838247776,22.1867969036,22.1900048256,22.193076849,22.1966588497,22.1893508434,22.1915168762,22.1951787472,22.1978027821,22.1894958019,22.1918737888,22.1949908733,22.1994009018,22.1924977303,22.1957359314,22.199644804,22.2038168907,22.1973278522,22.2016079426,22.2054748535,22.2069437504,22.2012248039,22.2036588192,22.2060017586,22.2084629536,22.2113449574,22.2041978836,22.2061767578,22.2085337639,22.2129819393,22.206401825,22.210203886,22.2133419514,22.2165789604,22.2090249062,22.2137849331,22.2168879509,22.2202169895,22.2219829559,22.2157437801,22.218285799,22.2208459377,22.223118782,22.216673851,22.218971014,22.2215309143,22.2261538506,22.2191038132,22.2237768173,22.2267169952,22.2299928665,22.2318329811,22.2265117168,22.2300376892,22.2332606316,22.2358295918,22.2286217213,22.2312896252,22.2338917255,22.2359657288,22.2382338047,22.2304196358,22.2325537205,22.2339937687,
22.1461458206,22.1420309544,22.143640995,22.146463871,22.1498308182,22.1443109512,22.1481728554,22.1512598991,22.1463196278,22.1496987343,22.1529047489,22.1560456753,22.159201622,22.1520376205,22.1548907757,22.157920599,22.1616456509,22.1551506519,22.1577007771,22.1605427265,22.1624686718,22.156062603,22.1595056057,22.1619148254,22.1556367874,22.1590747833,22.1612737179,22.1542577744,22.1589536667,22.161444664,22.1643388271,22.1665568352,22.1599097252,22.1626727581,22.165337801,22.1681506634,22.1702578068,22.1631846428,22.1659896374,22.1713047028,22.1639268398,22.1670057774,22.1716246605,22.1752228737,22.179369688,22.1738607883,22.1769077778,22.1806256771,22.182533741,22.1752457619,22.1781277657,22.1793277264,22.1823086739,22.1750237942,22.1784787178,22.1824128628,22.1859307289,22.1805427074,22.1846828461,22.1879668236,22.1902809143,22.1848297119,22.1879427433,22.1909968853,22.1935508251,22.1868817806,22.1896007061,22.1919708252,22.1947317123,22.1971218586,22.189003706,22.1909048557,22.1947648525,22.1987087727,22.191827774,22.1945428848,22.1973187923,22.2016808987,22.2049849033,22.1983067989,22.2028439045,22.2057299614,22.2082197666,22.202439785,22.2043597698,22.2082138062,22.21032691,22.2030088902,22.2058999538,22.2083108425,22.2123668194,22.2053639889,22.2082848549,22.2126789093,22.2156839371,22.2085399628,22.2133119106,22.2160408497,22.2192797661,22.2217698097,22.2146258354,22.2166678905,22.2196857929,22.2224597931,22.2148180008,22.2173588276,22.2201578617,22.2221958637,22.2267999649,22.2198138237,22.2244448662,22.227793932,22.2302179337,22.2250885963,22.2274587154,22.2311336994,22.234711647,22.2370226383,22.2298536301,22.2321805954,22.2349896431,22.2375917435,22.2291986942,22.2313017845,22.2330667973,
22.149214983,22.1555979252,22.1594908237,22.1538670063,22.1606040001,22.1548585892,22.1590425968,22.1616005898,22.1644806862,22.1669735909,22.1601486206,22.1627566814,22.1661167145,22.1687936783,22.1723005772,22.1657288074,22.1682946682,22.1700205803,22.1730036736,22.1668987274,22.1687347889,22.1710956097,22.1742677689,22.1661326885,22.1693117619,22.1722896099,22.1652138233,22.1704657078,22.1726016998,22.1752686501,22.1784076691,22.1711966991,22.1735796928,22.1765887737,22.1793577671,22.1719727516,22.1747717857,22.177164793,22.1806287766,22.1741478443,22.1778917313,22.1825566292,22.185000658,22.1872386932,22.1819586754,22.1851956844,22.188615799,22.190849781,22.1827566624,22.1854958534,22.187877655,22.1904578209,22.1925308704,22.1852738857,22.1880047321,22.1921646595,22.1954538822,22.1881768703,22.1921288967,22.1958987713,22.1981887817,22.2005107403,22.1950507164,22.1992406845,22.2019367218,22.2059278488,22.1983218193,22.2012958527,22.2044947147,22.2068638802,22.1992247105,22.2016227245,22.2035229206,22.2065467834,22.2108368874,22.2032408714,22.205288887,22.2087469101,22.213146925,22.2166507244,22.210547924,22.2142689228,22.2162258625,22.2198398113,22.2126877308,22.2141358852,22.2170088291,22.219881773,22.2125139236,22.2147059441,22.2173228264,22.2202708721,22.2134599686,22.2166268826,22.2204189301,22.2231297493,22.2259168625,22.2192368507,22.223995924,22.2276959419,22.229490757,22.2328939438,22.2252907753,22.2278268337,22.2301199436,22.2326908112,22.2252998352,22.2277839184,22.2303988934,22.2348988056,22.2379097939,22.2300519943,22.2346580029,22.2380068302,22.2406439781,22.2354207039,22.2367436886,22.2409207821,22.2437345982,22.247235775,22.2403407097,22.2419676781,22.2447166443,22.247320652,22.2394156456,
22.1528458595,22.1547188759,22.1587188244,22.1517958641,22.1576769352,22.1597108841,22.1639659405,22.1580946445,22.161002636,22.1641376019,22.1679577827,22.1607427597,22.1639287472,22.1669886112,22.1709976196,22.16451478,22.1674377918,22.170848608,22.1738767624,22.1655077934,22.1679396629,22.1702988148,22.1740186214,22.1672236919,22.1688396931,22.1725246906,22.1667776108,22.1699178219,22.1723797321,22.1750466824,22.1781857014,22.1714186668,22.1741967201,22.1776547432,22.1800267696,22.1727366447,22.1766848564,22.1793727875,22.1832077503,22.1757667065,22.1803617477,22.1836607456,22.1867938042,22.1814627647,22.1840837002,22.1878397465,22.1901667118,22.1835508347,22.1861658096,22.1886286736,22.1918597221,22.1840176582,22.186814785,22.1902198792,22.1943707466,22.1879549026,22.1916787624,22.1949067116,22.1984097958,22.2017388344,22.1961297989,22.1986248493,22.2017128468,22.2050428391,22.1976058483,22.200802803,22.2042458057,22.206609726,22.1987817287,22.201351881,22.2037477493,22.2073287964,22.2106087208,22.2037148476,22.2068748474,22.2114217281,22.2154307365,22.2085638046,22.2130658627,22.2159707546,22.2196137905,22.2118988037,22.2145838737,22.2162528038,22.2191319466,22.2117917538,22.2144649029,22.2166538239,22.2196598053,22.2136719227,22.2168388367,22.2214467525,22.2245969772,22.2278528214,22.2201077938,22.2253987789,22.2288548946,22.231554985,22.2248659134,22.2280738354,22.2310907841,22.2340779305,22.2259869576,22.2282538414,22.2310528755,22.2352647781,22.2286169529,22.2304809093,22.2362658978,22.239566803,22.2416188717,22.2362725735,22.2390937805,22.2423117161,22.2449467182,22.237449646,22.2400977612,22.2428367138,22.2452325821,22.248020649,22.2396275997,22.2420697212,22.2442066669,22.2454717159,22.2368996143,
22.1531159878,22.1550889015,22.1601788998,22.1550209522,22.1593439579,22.1620719433,22.1574156284,22.1603727341,22.1632027626,22.1663796902,22.169523716,22.1630907059,22.1654467583,22.1681985855,22.1632826328,22.1662607193,22.1688666344,22.1716527939,22.1744036674,22.1663236618,22.1690115929,22.1722047329,22.166675806,22.1703326702,22.1727735996,22.1659257412,22.1692156792,22.1732997894,22.1767787933,22.1701338291,22.1729016304,22.1758308411,22.1785936356,22.1715266705,22.174533844,22.1769106388,22.1804058552,22.1834528446,22.1772286892,22.1818788052,22.1847498417,22.1887197495,22.1833877563,22.1858906746,22.1913247108,22.1840238571,22.18765378,22.1906797886,22.193076849,22.1854996681,22.187710762,22.1914048195,22.1948318481,22.1874818802,22.1898326874,22.1944627762,22.1977407932,22.2046027184,22.1976907253,22.2004508972,22.2033278942,22.2064208984,22.1991066933,22.2017407417,22.2049558163,22.2073578835,22.1997368336,22.2020967007,22.2052147388,22.2099158764,22.2029988766,22.2055127621,22.2089688778,22.2133688927,22.2068789005,22.2113838196,22.214802742,22.2171697617,22.2209708691,22.2134127617,22.2155537605,22.2172317505,22.2193858624,22.2122409344,22.2149279118,22.2178387642,22.2211339474,22.2159309387,22.2195439339,22.2229187489,22.2267928123,22.220979929,22.2249257565,22.2281198502,22.2308647633,22.2237799168,22.2264559269,22.2292318344,22.2315158844,22.2343888283,22.2264127731,22.2284958363,22.2308399677,22.2356128693,22.2281398773,22.2302680016,22.2355628014,22.2384309769,22.2428908348,22.2372176647,22.2407066822,22.2435166836,22.2465145588,22.2388346195,22.2417535782,22.2443876266,22.2466106415,22.2389435768,22.2409636974,22.2428276539,22.2446305752,22.2459015846,22.2372756004,22.2384607792,22.238976717,
22.1608858109,22.167429924,22.1728048325,22.1684455872,22.17350173,22.1766767502,22.1798517704,22.172334671,22.1767046452,22.179094553,22.1738576889,22.1771757603,22.1811306477,22.1832647324,22.1766116619,22.1792597771,22.1815917492,22.1847827435,22.1769456863,22.180069685,22.1817896366,22.1837906837,22.1780776978,22.1812236309,22.1848247051,22.1876986027,22.1809446812,22.1833496094,22.1855897903,22.1883716583,22.1910836697,22.1829617023,22.18527174,22.1876447201,22.1918008327,22.1850936413,22.1883406639,22.1921007633,22.1963057518,22.1995966434,22.1936366558,22.1971716881,22.1999156475,22.2023108006,22.1949577332,22.1972076893,22.1991026402,22.2011246681,22.1947827339,22.1972618103,22.2011837959,22.2046048641,22.1977317333,22.2019078732,22.2051286697,22.2086336613,22.2115156651,22.2058768272,22.208386898,22.2114896774,22.2148196697,22.2073557377,22.2100439072,22.2127768993,22.2156767845,22.2175807953,22.2102088928,22.2130486965,22.2154388428,22.2196867466,22.2122747898,22.2148137093,22.217540741,22.2226097584,22.2256538868,22.2202887535,22.2235147953,22.2264678478,22.2307248116,22.2231359482,22.2250797749,22.2279717922,22.2296419144,22.222017765,22.2251498699,22.2275967598,22.2321548462,22.2249419689,22.2280647755,22.2322328091,22.2348098755,22.2380647659,22.2298908234,22.2358219624,22.2383317947,22.2406527996,22.2343747616,22.2368807793,22.2394709587,22.2422208786,22.2350308895,22.2369048595,22.2393958569,22.2419848442,22.2465858459,22.239579916,22.2442288399,22.2475748062,22.2509169579,22.2456345558,22.2485797405,22.25182271,22.2539465427,22.2568025589,22.2490477562,22.2515165806,22.2541036606,22.2563986778,22.2584466934,22.2506625652,22.2523407936,22.2544195652,22.255689621,22.247115612,22.2476546764,
22.1663589478,22.1735959053,22.1737997532,22.1785526276,22.1717395782,22.1751697063,22.1802866459,22.1742327213,22.178596735,22.181391716,22.1835846901,22.177167654,22.1797516346,22.1830897331,22.1753587723,22.1779677868,22.1820538044,22.1749746799,22.1796836853,22.1840937138,22.1879367828,22.1816418171,22.1844477654,22.1868138313,22.1895837784,22.1825137138,22.1855146885,22.1878676414,22.1920237541,22.1867806911,22.1913797855,22.1954436302,22.1906056404,22.1943078041,22.1976177692,22.2010996342,22.1938016415,22.1974308491,22.2002067566,22.2033157349,22.1959466934,22.1987018585,22.2026598454,22.2057058811,22.1983988285,22.2031588554,22.2063908577,22.2098367214,22.203597784,22.2074458599,22.2102286816,22.2137737274,22.2071046829,22.2098228931,22.2125349045,22.2154037952,22.2180256844,22.2104299068,22.2132997513,22.2163238525,22.220364809,22.2139368057,22.2170968056,22.221903801,22.2252078056,22.2211568356,22.2232897282,22.2284429073,22.2216749191,22.2239108086,22.2286858559,22.231566906,22.2232317924,22.2264027596,22.2309157848,22.2251529694,22.2312307358,22.2343459129,22.2376408577,22.2324929237,22.235159874,22.2386157513,22.2333447933,22.2359838486,22.2387349606,22.2417349815,22.244601965,22.2380239964,22.2406258583,22.244024992,22.2388529778,22.2440137863,22.2482178211,22.2511568069,22.2458467484,22.2488815784,22.2520976067,22.2541596889,22.2476637363,22.2505526543,22.253418684,22.2561826706,22.2586767673,22.251531601,22.2534747124,22.2551436424,22.2561147213,22.2474336624,22.2487077713,22.2491877079,22.249399662,22.2500126362,22.2402455807,22.2404305935,22.2406067848,22.2407667637,22.2409257889,22.2310926914,22.2317886353,22.2318947315,22.2319996357,22.2321038246,22.222209692,22.2223148346,22.222786665,
